Semana|Articulo|Unidades|Venta_Pesos|Num_Tiendas|Cant_Tickets
20191016|Art_27|3882|80636.33|1|5.33
20200923|Art_27|3741|87829.12|1.08|4.45
20200819|Art_27|4609|108270.54|1.09|4.64
20200708|Art_27|5684|125307.23|1.09|3.12
20201118|Art_27|3380|76164.3|1.09|4.62
20190515|Art_27|9776|211386.33|1|5.54
20190717|Art_27|10261|218136.98|1|5.57
20191127|Art_27|3487|74994.72|1.07|4.64
20200129|Art_27|3000|64581.43|1.11|5.28
20190612|Art_27|15174|323970.85|1|5.54
20210224|Art_27|3348|76601.94|1.17|4.53
20200205|Art_27|2998|75063.85|1.07|5.11
20201230|Art_27|3450|77455|1.09|4.37
20200617|Art_27|4745|104828.2102|1.09|4.54
20191023|Art_27|3937|83030.86|1|5.26
20191030|Art_27|3267|69281.24|1|5.12
20201007|Art_27|3437|80785.8|1.09|4.68
20210210|Art_27|3615|82449.06|1.17|4.58
20190925|Art_27|4722|100384.25|1|5.27
20200408|Art_27|3050|71479.34|1.09|3.79
20190911|Art_27|4495|95533.62|1|5.27
20190508|Art_27|9572|206873.73|1|5.55
20200108|Art_27|3524|76511.27|1.11|5.19
20200304|Art_27|3370|78420.22|1.06|4.37
20190227|Art_27|5279|117619.76|1|5.12
20190821|Art_27|8051|169670.13|1|5.67
20191211|Art_27|3864|81489.52|1.07|5.56
20190731|Art_27|7803|163869.98|1|5.45
20200311|Art_27|3072|71747.15|1.06|5.05
20191120|Art_27|3570|75626.71|1.07|5.49
20200318|Art_27|4120|96115.86|1.06|5.26
20200219|Art_27|3400|78971.71|1.07|5.28
20201209|Art_27|2455|55376.02|1.09|3.84
20200401|Art_27|3134|73307.19|1.06|3.96
20191002|Art_27|4293|91680.85|1|5.42
20190501|Art_27|9272|199115.42|1|5.51
20190109|Art_27|4398|97391.76|1|4.93
20190807|Art_27|8438|177785.13|1|5.64
20200916|Art_27|3683|86431.64|1.08|4.47
20200729|Art_27|4676|110066.31|1.09|4.34
20210106|Art_27|3689|82974.07|1.17|4.79
20200610|Art_27|4370|103221.93|1.09|4.46
20200506|Art_28|76591|1780234.912|1.05|2.72
20200902|Art_28|72223|1880727.34|1.09|3.49
20210127|Art_28|50161|1198682.9167|1.17|4.25
20210714|Art_28|105492|2464195.1133|1.16|4.86
20190306|Art_28|78186|1786865.9036|1|5.5
20200219|Art_28|52778|1359337.97|1.07|5.28
20201104|Art_28|46336|1202790.98|1.09|3.35
20190109|Art_28|41994|1019807.8|1|4.93
20200617|Art_28|81222|1884825.173|1.09|4.54
20200122|Art_28|44246|1083465.3|1.11|5.35
20210113|Art_28|45568|1089675.7118|1.17|4.29
20201202|Art_28|41140|1066918.08|1.09|3.68
20191120|Art_28|54183|1327094.6904|1.07|5.49
20200812|Art_28|66961|1739512.14|1.09|4.45
20200819|Art_28|74513|1945147.59|1.09|4.64
20201230|Art_28|41306|1069926.85|1.09|4.37
20191106|Art_28|49976|1224085.43|1|4.99
20201118|Art_28|47356|1229528.17|1.09|4.62
20200715|Art_28|77722|2013151.9997|1.09|4.54
20210616|Art_28|87092|2340410.2374|1.16|5.02
20200610|Art_28|68729|1765744.1793|1.09|4.46
20210303|Art_28|71407|1716481.3341|1.17|4.31
20201223|Art_28|43639|1130761.42|1.09|4.74
20210505|Art_28|115871|2710353.3151|1.16|4.4
20200701|Art_28|81883|1899873.2334|1.09|3.88
20201216|Art_28|39505|1022022.5|1.09|4.64
20190410|Art_28|65504|1606040.39|1|5.37
20190918|Art_28|104692|2347539.6607|1|5.51
20191009|Art_28|89544|2004653.1278|1|5.33
20210224|Art_28|55241|1336232.5713|1.17|4.53
20190327|Art_28|54848|1347501.1508|1|5.18
20190821|Art_28|90163|2207283.77|1|5.67
20190130|Art_28|40233|988319.75|1|4.97
20201014|Art_28|62384|1622922.1804|1.09|4.58
20201125|Art_28|40995|1064259.89|1.09|4.46
20210623|Art_28|116551|2739493.6555|1.16|4.95
20210630|Art_28|102269|2392998.5972|1.16|4.9
20200513|Art_28|62622|1461228.2827|1.07|3.19
20210120|Art_28|50553|1212814.5385|1.17|4.5
20210609|Art_28|82923|2241638.2|1.16|5.03
20210106|Art_28|44134|1132633.7324|1.17|4.79
20190213|Art_28|41334|1013500.7|1|5
20200325|Art_28|49873|1288007.6004|1.07|4.71
20210217|Art_28|33891|909362.1794|1.17|4.5
20190501|Art_28|109863|2446131.0773|1|5.51
20190529|Art_28|88340|2167846.25|1|5.5
20200708|Art_28|92691|2153215.7973|1.09|3.12
20191211|Art_28|54581|1343569.77|1.07|5.56
20201209|Art_28|31632|822195.72|1.09|3.84
20190703|Art_28|127480|2821141.4921|1|5.63
20190904|Art_28|76590|1880140.87|1|5.57
20210414|Art_28|74452|2007729.29|1.17|5.08
20200415|Art_28|47455|1226588.33|1.06|4.09
20200805|Art_28|69497|1804828.99|1.09|2.77
20190403|Art_28|61143|1504078.54|1|5.44
20210707|Art_28|108440|2530196.3006|1.16|3.58
20200129|Art_28|44051|1082584.65|1.11|5.28
20201007|Art_28|89715|2063405.8291|1.09|4.68
20210512|Art_28|113127|2647091.3735|1.16|5.07
20200527|Art_28|61234|1587124.19|1.09|1.39
20191113|Art_28|51009|1251338.87|1.07|5.26
20190116|Art_28|36777|890879.95|1|4.98
20200722|Art_28|71681|1857523.7|1.09|4.56
20210526|Art_28|78325|2115605.7997|1.16|4.76
20190807|Art_28|88439|2159489.4|1|5.64
20210519|Art_28|102080|2396059.4188|1.16|5.01
20191030|Art_28|50351|1235478.38|1|5.12
20191204|Art_28|55160|1359569.96|1.07|4.66
20191023|Art_28|54448|1336066.91|1|5.26
20190710|Art_28|125523|2784017.1939|1|5.5
20191016|Art_28|58343|1430316.5214|1|5.33
20191127|Art_28|51149|1264117.61|1.07|4.64
20190717|Art_28|91492|2226358.4205|1|5.57
20190828|Art_28|75548|1857619.63|1|5.38
20190731|Art_28|80375|1961161.52|1|5.45
20200520|Art_28|63861|1649813.9719|1.09|1
20210602|Art_28|85277|2307255.95|1.16|5.23
20191225|Art_28|55093|1356428.13|1.07|5.54
20200304|Art_28|77205|1817778.8068|1.06|4.37
20200401|Art_28|52932|1370585.25|1.06|3.96
20200923|Art_28|84191|1931070.7653|1.08|4.45
20200108|Art_28|47461|1165856.13|1.11|5.19
20190424|Art_28|109937|2474862.8212|1|5.37
20190227|Art_28|64260|1473397.4141|1|5.12
20190123|Art_28|41086|1009687.26|1|5.04
20200930|Art_28|92749|2122799.8905|1.08|4.57
20200212|Art_28|44296|1163709.04|1.08|4.57
20210203|Art_28|38750|1048996.55|1.17|3.94
20190220|Art_28|58637|1431144.2907|1|5.34
20210428|Art_28|108254|2542145.3883|1.17|5
20190320|Art_28|69186|1584054.6652|1|5.26
20190313|Art_28|77489|1772779.5643|1|5.25
20190515|Art_28|111111|2480516.1974|1|5.54
20200429|Art_28|74062|1726980.0949|1.09|4.13
20200408|Art_28|46706|1207702.47|1.09|3.79
20200422|Art_28|53393|1367477.4898|1.09|4.25
20210407|Art_28|63420|1718219.36|1.17|4.99
20200115|Art_28|47426|1166782.96|1.11|5.31
20200311|Art_28|70456|1655882.0631|1.06|5.05
20190522|Art_28|94651|2318455.8702|1|5.61
20200916|Art_28|83563|1921586.3659|1.08|4.47
20190619|Art_28|143934|3185535.5382|1|5.67
20200603|Art_28|54125|1399315.57|1.09|3.43
20191002|Art_28|89466|2001664.4759|1|5.42
20190612|Art_28|106250|2575955.9403|1|5.54
20210310|Art_28|67249|1615573.2894|1.17|4.8
20210331|Art_28|67020|1814157.14|1.17|5.15
20200226|Art_28|67419|1593936.7218|1.06|5.06
20190626|Art_28|134730|2972726.845|1|5.49
20200624|Art_28|86921|2012177.68|1.09|4.45
20201028|Art_28|52109|1355281.9|1.09|4.46
20200205|Art_28|42910|1231452.93|1.07|5.11
20210421|Art_28|70018|1873290.017|1.17|5.08
20190911|Art_28|65841|1608498.2348|1|5.27
20190417|Art_28|76697|1879808.7025|1|5.6
20210324|Art_28|54262|1465907.7098|1.17|4.47
20200318|Art_28|87398|2048241.4374|1.06|5.26
20200729|Art_28|60510|1570416.68|1.09|4.34
20200826|Art_28|70619|1844400.67|1.09|4.54
20200909|Art_28|63286|1638621.6179|1.08|4.38
20190925|Art_28|94420|2114808.9763|1|5.27
20201021|Art_28|59646|1553443.21|1.09|4.7
20190508|Art_28|107304|2395186.1041|1|5.55
20210317|Art_28|80425|1926894.8069|1.17|5
20200101|Art_28|50687|1243212.83|1.07|4.72
20191218|Art_28|57626|1420882.15|1.07|5.33
20201111|Art_28|43816|1136604.44|1.09|4.47
20190724|Art_28|79821|1950207.76|1|5.38
20190206|Art_28|47958|1176309.39|1|5.23
20210210|Art_28|40836|1106940.63|1.17|4.58
20190814|Art_28|83964|2053348.04|1|5.49
20190605|Art_28|82248|2013068.91|1|5.61
20200318|Art_29|42663|1002715.51|1.06|5.26
20191211|Art_29|40089|884864.74|1.07|5.56
20190403|Art_29|48696|1035270.29|1|5.44
20200812|Art_29|37538|893264.18|1.09|4.45
20200101|Art_29|40530|892026.39|1.07|4.72
20190306|Art_29|51625|1161196.05|1|5.5
20200205|Art_29|30017|758050.22|1.07|5.11
20200701|Art_29|38772|858997.5098|1.09|3.88
20200715|Art_29|45730|1085957.3486|1.09|4.54
20210217|Art_29|23930|552232.73|1.17|4.5
20210526|Art_29|47071|1086758.24|1.16|4.76
20200826|Art_29|39001|930078.71|1.09|4.54
20201111|Art_29|27161|605427.88|1.09|4.47
20200708|Art_29|44022|976139.8802|1.09|3.12
20210616|Art_29|50988|1185471.39|1.16|5.02
20210127|Art_29|25369|583437.67|1.17|4.25
20190501|Art_29|68097|1453292.94|1|5.51
20190925|Art_29|41287|883553.52|1|5.27
20201202|Art_29|26299|594241.41|1.09|3.68
20200722|Art_29|40325|955278.28|1.09|4.56
20200311|Art_29|33237|784283.4|1.06|5.05
20191120|Art_29|36123|768083.86|1.07|5.49
20210630|Art_29|43468|1012535.9|1.16|4.9
20201104|Art_29|28941|652673.7799|1.09|3.35
20190814|Art_29|65750|1415674.97|1|5.49
20201028|Art_29|30777|726260.71|1.09|4.46
20191113|Art_29|32034|680428.15|1.07|5.26
20201021|Art_29|34066|806474.78|1.09|4.7
20210210|Art_29|28543|658706.1|1.17|4.58
20200909|Art_29|35438|845177.76|1.08|4.38
20200122|Art_29|30798|678289.29|1.11|5.35
20210421|Art_29|7334|167235.48|1.17|5.08
20190807|Art_29|70509|1517252.64|1|5.64
20210707|Art_29|46566|1083555.16|1.16|3.58
20191002|Art_29|39487|844137.79|1|5.42
20210203|Art_29|26838|619294.06|1.17|3.94
20210609|Art_29|52528|1213247.71|1.16|5.03
20200129|Art_29|30828|679084.03|1.11|5.28
20190731|Art_29|64343|1386309.84|1|5.45
20190327|Art_29|43288|923211.83|1|5.18
20190417|Art_29|59171|1259702.72|1|5.6
20210324|Art_29|34610|798628.68|1.17|4.47
20190918|Art_29|49206|1052924.15|1|5.51
20190313|Art_29|50561|1136632.47|1|5.25
20210512|Art_29|43830|1009516.53|1.16|5.07
20190508|Art_29|69105|1474353.22|1|5.55
20200527|Art_29|34090|806145.86|1.09|1.39
20190320|Art_29|45468|968021.24|1|5.26
20210106|Art_29|32565|739484.47|1.17|4.79
20210120|Art_29|24256|562654.54|1.17|4.5
20200219|Art_29|35381|834078.89|1.07|5.28
20191225|Art_29|45490|1005262.18|1.07|5.54
20210623|Art_29|49906|1161511.87|1.16|4.95
20200729|Art_29|34942|828683.44|1.09|4.34
20210224|Art_29|27572|637984.41|1.17|4.53
20191106|Art_29|32189|686104.35|1|4.99
20210519|Art_29|43512|1003432.2301|1.16|5.01
20190724|Art_29|65014|1401350.87|1|5.38
20210505|Art_29|34304|787672.81|1.16|4.4
20190522|Art_29|79944|1701609.11|1|5.61
20210714|Art_29|46989|1085558.2302|1.16|4.86
20190424|Art_29|71547|1524440.64|1|5.37
20210331|Art_29|33130|763043.22|1.17|5.15
20210310|Art_29|33588|774773.48|1.17|4.8
20190515|Art_29|71349|1518165.85|1|5.54
20200923|Art_29|31979|761728.85|1.08|4.45
20200506|Art_29|33175|785037.31|1.05|2.72
20190710|Art_29|75229|1616768.18|1|5.5
20191127|Art_29|34350|747824.86|1.07|4.64
20191218|Art_29|43596|962626.73|1.07|5.33
20190911|Art_29|41645|892407.809999999|1|5.27
20210407|Art_29|19716|453733.08|1.17|4.99
20190213|Art_29|34171|769289.57|1|5
20200603|Art_29|30094|714130.48|1.09|3.43
20200422|Art_29|29870|701952.78|1.09|4.25
20190821|Art_29|69604|1496699.41|1|5.67
20210428|Art_29|14254|329141.48|1.17|5
20190227|Art_29|40950|922497.1|1|5.12
20191204|Art_29|39154|859971.36|1.07|4.66
20201230|Art_29|31856|721990.25|1.09|4.37
20210303|Art_29|36774|846748.3|1.17|4.31
20201209|Art_29|21716|493005.52|1.09|3.84
20210113|Art_29|21483|497425.47|1.17|4.29
20190220|Art_29|47626|1070548.93|1|5.34
20190717|Art_29|71969|1551235.43|1|5.57
20200819|Art_29|42194|1006843.05|1.09|4.64
20201118|Art_29|30601|688211.17|1.09|4.62
20190116|Art_29|33404|746089.77|1|4.98
20200115|Art_29|33920|746427.12|1.11|5.31
20201216|Art_29|27061|611575.48|1.09|4.64
20200108|Art_29|37905|835581.48|1.11|5.19
20201125|Art_29|25873|585339.2|1.09|4.46
20210317|Art_29|42155|968462.86|1.17|5
20190123|Art_29|37491|847637.87|1|5.04
20200325|Art_29|29152|685138.52|1.07|4.71
20190410|Art_29|51647|1103437.9|1|5.37
20201223|Art_29|32139|728762.43|1.09|4.74
20191009|Art_29|39863|850521.67|1|5.33
20190626|Art_29|81501|1748559.52|1|5.49
20190109|Art_29|39448|882356.83|1|4.93
20200520|Art_29|35924|848526.66|1.09|1
20200610|Art_29|36715|870493.13|1.09|4.46
20210414|Art_29|13103|299079.92|1.17|5.08
20200429|Art_29|30214|714312.66|1.09|4.13
20200408|Art_29|28419|667472.38|1.09|3.79
20190703|Art_29|75494|1624386.07|1|5.63
20190612|Art_29|88100|1888362.43|1|5.54
20210602|Art_29|54435|1256285.42|1.16|5.23
20200805|Art_29|40126|954063.81|1.09|2.77
20200212|Art_29|30636|725114.37|1.08|4.57
20191016|Art_29|35062|745569.26|1|5.33
20200617|Art_29|37620|834366.5997|1.09|4.54
20190904|Art_29|51825|1111174.13|1|5.57
20200624|Art_29|40988|909090.71|1.09|4.45
20200226|Art_29|32972|776351.76|1.06|5.06
20190605|Art_29|73039|1562593.78|1|5.61
20201007|Art_29|33812|805897.52|1.09|4.68
20191023|Art_29|34758|741797.48|1|5.26
20201014|Art_29|35507|842033.87|1.09|4.58
20200415|Art_29|28443|666585.72|1.06|4.09
20191030|Art_29|31350|668099.85|1|5.12
20190529|Art_29|78763|1680168.76|1|5.5
20200401|Art_29|30747|722187.97|1.06|3.96
20200902|Art_29|40533|963653.81|1.09|3.49
20200304|Art_29|36947|870604.84|1.06|4.37
20190828|Art_29|53444|1148902.9|1|5.38
20200930|Art_29|34496|821372.41|1.08|4.57
20200513|Art_29|28443|673107.28|1.07|3.19
20200916|Art_29|32810|778254.15|1.08|4.47
20190130|Art_29|35052|793051.25|1|4.97
20190206|Art_29|43237|975434.25|1|5.23
20190619|Art_29|87027|1867595.79|1|5.67
20190227|Art_30|42404|962340.53|1|5.12
20200408|Art_30|71868|1434625.9826|1.09|3.79
20210428|Art_30|93104|2026245.7722|1.17|5
20210526|Art_30|108015|2280058.4928|1.16|4.76
20190410|Art_30|106867|2030598.5099|1|5.37
20210623|Art_30|95483|2026272.9741|1.16|4.95
20210127|Art_30|36421|886903.2001|1.17|4.25
20210106|Art_30|59117|1229140.5754|1.17|4.79
20210505|Art_30|101662|2201726.1304|1.16|4.4
20201223|Art_30|61369|1252908.1637|1.09|4.74
20190313|Art_30|50950|1155659.96|1|5.25
20200812|Art_30|97199|1950470.1743|1.09|4.45
20191127|Art_30|44719|1007295.1401|1.07|4.64
20200318|Art_30|63502|1450580.757|1.06|5.26
20210421|Art_30|92267|1987372.1783|1.17|5.08
20210714|Art_30|90678|1897965.8992|1.16|4.86
20190717|Art_30|146214|2795378.4232|1|5.57
20210414|Art_30|102971|2218748.9913|1.17|5.08
20200527|Art_30|113143|2177316.3502|1.09|1.39
20210512|Art_30|100084|2162290.4654|1.16|5.07
20201014|Art_30|85924|1788545.894|1.09|4.58
20200415|Art_30|72676|1436792.751|1.06|4.09
20190206|Art_30|42404|962256.03|1|5.23
20200205|Art_30|39877|919516.6099|1.07|5.11
20210217|Art_30|38753|864749.3825|1.17|4.5
20200624|Art_30|71429|1649383.45|1.09|4.45
20190807|Art_30|153249|2892537.1832|1|5.64
20210616|Art_30|115601|2400465.5699|1.16|5.02
20200506|Art_30|64100|1466288.5394|1.05|2.72
20200916|Art_30|67619|1507859.9139|1.08|4.47
20190828|Art_30|125449|2378988.6448|1|5.38
20200729|Art_30|85957|1732807.7659|1.09|4.34
20201125|Art_30|55250|1149444.5908|1.09|4.46
20201216|Art_30|57997|1232080.1574|1.09|4.64
20191120|Art_30|45409|1000525.7302|1.07|5.49
20190710|Art_30|92711|2044702.9264|1|5.5
20210210|Art_30|46122|1053258.1235|1.17|4.58
20191106|Art_30|46469|1029891.21|1|4.99
20200902|Art_30|114787|2280168.7827|1.09|3.49
20201202|Art_30|53349|1110203.9971|1.09|3.68
20191113|Art_30|45538|1006633.43|1.07|5.26
20190130|Art_30|34262|777237.71|1|4.97
20200401|Art_30|76224|1531794.019|1.06|3.96
20200610|Art_30|121530|2342639.7043|1.09|4.46
20210303|Art_30|62719|1376769.4087|1.17|4.31
20200101|Art_30|40327|926340.4999|1.07|4.72
20210519|Art_30|95868|2066187.8365|1.16|5.01
20200617|Art_30|68815|1580535.9699|1.09|4.54
20190529|Art_30|148575|2788197.9554|1|5.5
20210324|Art_30|66626|1450835.0347|1.17|4.47
20210310|Art_30|57847|1266582.8941|1.17|4.8
20190123|Art_30|36906|838533.87|1|5.04
20190904|Art_30|124540|2361215.7027|1|5.57
20190612|Art_30|168978|3162725.9068|1|5.54
20200513|Art_30|58150|1306061.688|1.07|3.19
20191225|Art_30|44310|1017610.9205|1.07|5.54
20191030|Art_30|62724|1225928.9596|1|5.12
20201111|Art_30|57336|1195503.6623|1.09|4.47
20200520|Art_30|114767|2225383.7327|1.09|1
20210203|Art_30|41323|945193.7011|1.17|3.94
20200819|Art_30|110445|2209500.3433|1.09|4.64
20200311|Art_30|48585|1115917.46|1.06|5.05
20201118|Art_30|61438|1278174.7348|1.09|4.62
20190417|Art_30|116175|2201987.9055|1|5.6
20210707|Art_30|90171|1896852.1966|1.16|3.58
20210609|Art_30|121477|2530610.4357|1.16|5.03
20210120|Art_30|34368|837835.0401|1.17|4.5
20190213|Art_30|35726|809823.89|1|5
20201007|Art_30|65530|1456743.8817|1.09|4.68
20210224|Art_30|46180|1019195.1248|1.17|4.53
20190605|Art_30|141439|2650998.2059|1|5.61
20200722|Art_30|101380|2051486.3915|1.09|4.56
20210331|Art_30|87462|1889755.9898|1.17|5.15
20200909|Art_30|96757|1925090.4487|1.08|4.38
20190515|Art_30|83602|1835359.6084|1|5.54
20191009|Art_30|62803|1383810.0831|1|5.33
20190424|Art_30|75596|1674994.8499|1|5.37
20200108|Art_30|38486|885277.8198|1.11|5.19
20200226|Art_30|49538|1137141.8198|1.06|5.06
20200422|Art_30|80371|1587078.9217|1.09|4.25
20200429|Art_30|60282|1377840.2702|1.09|4.13
20201104|Art_30|61981|1289241.4319|1.09|3.35
20201021|Art_30|84665|1755156.3368|1.09|4.7
20190327|Art_30|76460|1475829.4195|1|5.18
20200603|Art_30|100126|1925134.8584|1.09|3.43
20190911|Art_30|101865|1941180.2225|1|5.27
20210113|Art_30|30506|743660.73|1.17|4.29
20190925|Art_30|63549|1415159.7399|1|5.27
20200930|Art_30|68700|1536408.5399|1.08|4.57
20200325|Art_30|68126|1389738.5893|1.07|4.71
20190918|Art_30|71095|1581138.3584|1|5.51
20190724|Art_30|133229|2528493.9768|1|5.38
20191016|Art_30|71716|1408094.1968|1|5.33
20201028|Art_30|72607|1502880.4996|1.09|4.46
20210602|Art_30|120942|2535071.9123|1.16|5.23
20200122|Art_30|38064|873840.5999|1.11|5.35
20210407|Art_30|82065|1770843.4969|1.17|4.99
20210630|Art_30|86797|1825932.9601|1.16|4.9
20200212|Art_30|45641|1051152.1197|1.08|4.57
20191023|Art_30|70648|1382822.8884|1|5.26
20200115|Art_30|41024|943287.7297|1.11|5.31
20200129|Art_30|38135|877552.8199|1.11|5.28
20190403|Art_30|91923|1753817.629|1|5.44
20190522|Art_30|146656|2784662.3847|1|5.61
20190320|Art_30|47551|1046693.8814|1|5.26
20191218|Art_30|48698|1118879.9404|1.07|5.33
20200826|Art_30|106173|2110278.4093|1.09|4.54
20190731|Art_30|136210|2579081.4902|1|5.45
20210317|Art_30|71967|1572821.0398|1.17|5
20200219|Art_30|53523|1230522.9401|1.07|5.28
20190619|Art_30|95464|2123087.7852|1|5.67
20200805|Art_30|100964|2033899.9724|1.09|2.77
20190703|Art_30|87639|1956250.7796|1|5.63
20200701|Art_30|67760|1566923.54|1.09|3.88
20190116|Art_30|34361|772733.12|1|4.98
20190508|Art_30|79697|1771339.7001|1|5.55
20190220|Art_30|48433|1098099.08|1|5.34
20190821|Art_30|146493|2786431.9647|1|5.67
20191002|Art_30|61296|1366530.19|1|5.42
20200923|Art_30|65235|1457224.5119|1.08|4.45
20201209|Art_30|51758|1041672.4252|1.09|3.84
20190814|Art_30|148357|2799833.9847|1|5.49
20190501|Art_30|76483|1700323.2912|1|5.51
20201230|Art_30|60008|1203957.3162|1.09|4.37
20200304|Art_30|54179|1244677.3099|1.06|4.37
20191211|Art_30|46021|1056534.8097|1.07|5.56
20190626|Art_30|94864|2113084.9698|1|5.49
20200708|Art_30|77897|1780126.1429|1.09|3.12
20190306|Art_30|53096|1202270.2|1|5.5
20190109|Art_30|38115|858963.02|1|4.93
20200715|Art_30|106719|2182712.3625|1.09|4.54
20191204|Art_30|47517|1077827.0901|1.07|4.66
20200701|Art_31|20866|417535.3454|1.09|3.88
20190828|Art_31|27989|548769.51|1|5.38
20201028|Art_31|17059|360255.8193|1.09|4.46
20210421|Art_31|21378|474691.5302|1.17|5.08
20190327|Art_31|22952|449180.23|1|5.18
20200311|Art_31|16039|354537.13|1.06|5.05
20210602|Art_31|24481|545845.7|1.16|5.23
20190724|Art_31|33738|663099.82|1|5.38
20190508|Art_31|53743|950754.5443|1|5.55
20200805|Art_31|19370|431776.52|1.09|2.77
20200212|Art_31|14713|330068.19|1.08|4.57
20210310|Art_31|14976|312821.9051|1.17|4.8
20190807|Art_31|34528|677824.81|1|5.64
20201118|Art_31|15028|307175.2603|1.09|4.62
20201216|Art_31|12569|259793.44|1.09|4.64
20201104|Art_31|18284|337205.2709|1.09|3.35
20210217|Art_31|10239|227327.4|1.17|4.5
20190918|Art_31|25555|502220.65|1|5.51
20190417|Art_31|33480|648297.0479|1|5.6
20210203|Art_31|11478|255339.56|1.17|3.94
20210707|Art_31|23038|482672.3893|1.16|3.58
20191127|Art_31|17138|336897.55|1.07|4.64
20190220|Art_31|23379|458901.62|1|5.34
20210324|Art_31|16427|366271.4102|1.17|4.47
20200422|Art_31|14887|323513.6201|1.09|4.25
20201007|Art_31|16781|377378.43|1.09|4.68
20190703|Art_31|45222|830490.1748|1|5.63
20210113|Art_31|10471|223171.5617|1.17|4.29
20190109|Art_31|19598|382343.39|1|4.93
20190626|Art_31|47674|872854.4132|1|5.49
20200930|Art_31|16918|378522.11|1.08|4.57
20210120|Art_31|11727|252260.1196|1.17|4.5
20210303|Art_31|16668|346995.2676|1.17|4.31
20210623|Art_31|25106|525324.4415|1.16|4.95
20191106|Art_31|16584|324230.5|1|4.99
20201111|Art_31|13200|263981.3404|1.09|4.47
20200722|Art_31|20256|449507.83|1.09|4.56
20190522|Art_31|44807|873820.6407|1|5.61
20200527|Art_31|16485|364895.48|1.09|1.39
20200909|Art_31|16917|381242.2|1.08|4.38
20190619|Art_31|49465|907398.8872|1|5.67
20210512|Art_31|23597|489675.209|1.16|5.07
20210414|Art_31|24330|540738.62|1.17|5.08
20210714|Art_31|23401|490592.41|1.16|4.86
20190306|Art_31|26167|514271.96|1|5.5
20190213|Art_31|17037|334419.27|1|5
20201223|Art_31|14163|294443.49|1.09|4.74
20190612|Art_31|44579|869676.4749|1|5.54
20190403|Art_31|25820|505512.83|1|5.44
20190424|Art_31|52779|935724.5162|1|5.37
20210630|Art_31|21997|460001.7983|1.16|4.9
20201202|Art_31|12442|256424.3198|1.09|3.68
20200401|Art_31|15190|334063.47|1.06|3.96
20191016|Art_31|19093|373461.22|1|5.33
20190515|Art_31|54854|971473.5184|1|5.54
20210505|Art_31|24835|515249.1904|1.16|4.4
20210317|Art_31|18839|390785.8457|1.17|5
20210609|Art_31|25317|563511.56|1.16|5.03
20200513|Art_31|15710|317392.8951|1.07|3.19
20190123|Art_31|17583|346333.52|1|5.04
20190227|Art_31|21186|416655.87|1|5.12
20200115|Art_31|16106|319353.95|1.11|5.31
20210224|Art_31|12559|263480.8158|1.17|4.53
20190710|Art_31|45523|834535.857899999|1|5.5
20200826|Art_31|18499|415738.2|1.09|4.54
20200429|Art_31|18802|378250.2665|1.09|4.13
20191030|Art_31|16638|326750.08|1|5.12
20200408|Art_31|13399|294070.64|1.09|3.79
20200819|Art_31|20397|458057.33|1.09|4.64
20190130|Art_31|16464|324699.26|1|4.97
20200729|Art_31|16952|376558.67|1.09|4.34
20190731|Art_31|32434|639044.09|1|5.45
20190501|Art_31|52688|930559.8804|1|5.51
20190605|Art_31|37016|725452.16|1|5.61
20210106|Art_31|14005|293392.7798|1.17|4.79
20210210|Art_31|12452|278010.01|1.17|4.58
20201209|Art_31|10337|215653.01|1.09|3.84
20200318|Art_31|20871|458372.53|1.06|5.26
20190814|Art_31|32420|636095.21|1|5.49
20191009|Art_31|21748|425770|1|5.33
20201230|Art_31|13511|280484.92|1.09|4.37
20200812|Art_31|17379|387683.75|1.09|4.45
20190911|Art_31|23065|452519.58|1|5.27
20200219|Art_31|16872|372865.87|1.07|5.28
20191002|Art_31|20926|408489.2|1|5.42
20201125|Art_31|12575|258262.69|1.09|4.46
20190313|Art_31|25981|510593.63|1|5.25
20200715|Art_31|21934|488938.87|1.09|4.54
20210616|Art_31|23748|530417.6117|1.16|5.02
20190717|Art_31|39980|784113.4504|1|5.57
20200617|Art_31|20878|418989.3871|1.09|4.54
20190821|Art_31|33799|660893.34|1|5.67
20210526|Art_31|21863|487249.1504|1.16|4.76
20200415|Art_31|13510|295449.11|1.06|4.09
20200902|Art_31|19612|437250.89|1.09|3.49
20200101|Art_31|18064|357763.4|1.07|4.72
20200520|Art_31|17249|380541.5098|1.09|1
20200506|Art_31|19547|390410.3045|1.05|2.72
20190904|Art_31|27399|538332.59|1|5.57
20191023|Art_31|18579|364495.8|1|5.26
20200122|Art_31|14939|295385.43|1.11|5.35
20191218|Art_31|19598|388040.74|1.07|5.33
20191225|Art_31|19256|381203.97|1.07|5.54
20190116|Art_31|15767|306940.14|1|4.98
20201014|Art_31|17137|381501.9599|1.09|4.58
20200610|Art_31|17794|391368.8413|1.09|4.46
20210331|Art_31|21217|474722.17|1.17|5.15
20191204|Art_31|18321|361444.92|1.07|4.66
20191113|Art_31|16466|322526.99|1.07|5.26
20210127|Art_31|11959|254027.0108|1.17|4.25
20190206|Art_31|20328|399247.93|1|5.23
20190410|Art_31|28288|553861.62|1|5.37
20210428|Art_31|23020|475323.0101|1.17|5
20200108|Art_31|17665|350620.36|1.11|5.19
20200325|Art_31|14771|324716.29|1.07|4.71
20210407|Art_31|21407|481864.0099|1.17|4.99
